Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2015,ZWE,AUT,Zimbabwe,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2015,ZWE,BEL,Zimbabwe,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,BEL,Zimbabwe,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,BWA,Zimbabwe,Botswana,ASY,,,,0,6,0,0,0,0,6,0,6,0,0,0,0,6,12
2015,ZWE,BWA,Zimbabwe,Botswana,REF,,,,41,57,44,146,8,0,296,63,54,29,230,6,0,382,678
2015,ZWE,BRA,Zimbabwe,Brazil,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,BRA,Zimbabwe,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2015,ZWE,BGR,Zimbabwe,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,CAN,Zimbabwe,Canada,ASY,,,,0,0,7,17,0,0,24,0,0,0,18,0,0,18,42
2015,ZWE,CAN,Zimbabwe,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368
2015,ZWE,CHN,Zimbabwe,China,ASY,,,,0,0,0,13,0,0,13,0,0,0,10,0,0,10,23
2015,ZWE,CRI,Zimbabwe,Costa Rica,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,CYP,Zimbabwe,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,CZE,Zimbabwe,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,DNK,Zimbabwe,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2015,ZWE,ECU,Zimbabwe,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2015,ZWE,FIN,Zimbabwe,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,FIN,Zimbabwe,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,FRA,Zimbabwe,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2015,ZWE,FRA,Zimbabwe,France,REF,,,,0,0,0,0,0,13,13,0,0,0,0,0,21,21,34
2015,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
2015,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9045
2015,ZWE,DEU,Zimbabwe,Germany,ASY,,,,0,7,0,12,0,0,19,0,5,0,10,0,0,15,34
2015,ZWE,DEU,Zimbabwe,Germany,REF,,,,0,5,0,23,0,0,28,0,0,0,18,0,0,18,46
2015,ZWE,GRC,Zimbabwe,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,GRC,Zimbabwe,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,HKG,Zimbabwe,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2015,ZWE,HRV,Zimbabwe,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,HUN,Zimbabwe,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,8,12,12,114,0,0,146,13,12,6,74,0,0,105,251
2015,ZWE,IRL,Zimbabwe,Ireland,REF,,,,0,5,10,80,0,0,95,0,5,5,81,5,0,96,191
2015,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,JPN,Zimbabwe,Japan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2015,ZWE,KOR,Zimbabwe,Republic of Korea,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,LSO,Zimbabwe,Lesotho,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,LSO,Zimbabwe,Lesotho,REF,,,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6
2015,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,LUX,Zimbabwe,Luxembourg,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,MDA,Zimbabwe,Republic of Moldova,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2015,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,5,6,0,17,0,0,28,0,5,0,43,0,0,48,76
2015,ZWE,NAM,Zimbabwe,Namibia,REF,,,,0,5,0,15,0,0,20,0,5,5,12,0,0,22,42
2015,ZWE,NLD,Zimbabwe,Netherlands,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2015,ZWE,NOR,Zimbabwe,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2015,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2015,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,PHL,Zimbabwe,Philippines,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,ROU,Zimbabwe,Romania,REF,,,,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2015,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55978
2015,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6358
2015,ZWE,RUS,Zimbabwe,Russian Federation,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2015,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2015,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2015,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,0,0,0,8,0,0,8,0,5,0,0,0,0,5,18
2015,ZWE,TUR,Zimbabwe,Turkey,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
2015,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316
2015,ZWE,ZMB,Zimbabwe,Zambia,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2015,ZWE,ZMB,Zimbabwe,Zambia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2015,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,6,15,0,66,0,0,87,0,13,12,23,0,0,48,135
2015,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2016,ZWE,AGO,Zimbabwe,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,EGY,Zimbabwe,Egypt,ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2016,ZWE,EGY,Zimbabwe,Egypt,REF,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2016,ZWE,ARG,Zimbabwe,Argentina,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,AUS,Zimbabwe,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
2016,ZWE,AUS,Zimbabwe,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021
2016,ZWE,AUT,Zimbabwe,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016,ZWE,AUT,Zimbabwe,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2016,ZWE,BEL,Zimbabwe,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,BWA,Zimbabwe,Botswana,ASY,,,,0,0,6,0,0,0,6,0,6,0,0,0,0,6,12
2016,ZWE,BWA,Zimbabwe,Botswana,OOC,,,,0,5,5,9,0,0,19,9,0,0,5,0,0,14,33
2016,ZWE,BWA,Zimbabwe,Botswana,REF,,,,37,63,42,156,8,0,306,62,57,26,235,7,0,387,693
2016,ZWE,BRA,Zimbabwe,Brazil,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2016,ZWE,BRA,Zimbabwe,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2016,ZWE,CAN,Zimbabwe,Canada,ASY,,,,0,0,0,35,0,0,35,0,0,0,30,0,0,30,89
2016,ZWE,CAN,Zimbabwe,Canada,REF,,,,0,0,0,33,0,0,33,0,0,0,13,5,0,18,1261
2016,ZWE,CHN,Zimbabwe,China,ASY,,,,5,0,0,20,0,0,25,0,0,0,19,0,0,19,44
2016,ZWE,CRI,Zimbabwe,Costa Rica,ASY,,,,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2016,ZWE,CYP,Zimbabwe,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,ZWE,CYP,Zimbabwe,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,DNK,Zimbabwe,Denmark,ASY,,,,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2016,ZWE,DNK,Zimbabwe,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2016,ZWE,FIN,Zimbabwe,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,FIN,Zimbabwe,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,FRA,Zimbabwe,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016,ZWE,FRA,Zimbabwe,France,REF,,,,0,0,0,0,0,16,16,0,0,0,0,0,21,21,37
2016,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361
2016,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8790
2016,ZWE,DEU,Zimbabwe,Germany,ASY,,,,11,13,9,81,5,0,119,9,10,17,86,0,0,122,241
2016,ZWE,DEU,Zimbabwe,Germany,REF,,,,0,5,0,22,0,0,27,0,0,6,19,0,0,25,52
2016,ZWE,GRC,Zimbabwe,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,GRC,Zimbabwe,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,ZWE,HRV,Zimbabwe,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,17,16,5,156,0,0,194,9,22,10,101,0,0,142,336
2016,ZWE,IRL,Zimbabwe,Ireland,REF,,,,5,8,6,100,0,0,119,0,7,9,89,5,0,110,229
2016,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,ITA,Zimbabwe,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2016,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,KOR,Zimbabwe,Republic of Korea,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,LSO,Zimbabwe,Lesotho,REF,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2016,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,MYS,Zimbabwe,Malaysia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2016,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,9,0,0,23,0,0,32,0,5,0,48,0,0,53,85
2016,ZWE,NAM,Zimbabwe,Namibia,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,NAM,Zimbabwe,Namibia,REF,,,,0,8,0,13,0,0,21,0,6,6,15,0,0,27,48
2016,ZWE,NLD,Zimbabwe,Netherlands,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2016,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2016,ZWE,NOR,Zimbabwe,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2016,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2016,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,PHL,Zimbabwe,Philippines,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,ROU,Zimbabwe,Romania,REF,,,,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7
2016,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,17531,17531,0,0,0,0,0,12948,12948,41260
2016,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,2002,2002,0,0,0,0,0,2594,2594,4596
2016,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,SDN,Zimbabwe,Sudan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2016,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2016,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2016,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2016,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,0,0,0,7,0,6,13,0,0,0,0,0,0,0,13
2016,ZWE,TUR,Zimbabwe,Turkey,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
2016,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163
2016,ZWE,ZMB,Zimbabwe,Zambia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ZWE,ZMB,Zimbabwe,Zambia,REF,,,,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
2016,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,0,5,0,5,0,48,58,0,0,0,0,0,71,71,129
2016,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,ZWE,AGO,Zimbabwe,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,EGY,Zimbabwe,Egypt,ASY,,,,0,8,0,19,0,0,27,0,8,0,11,0,0,19,46
2017,ZWE,EGY,Zimbabwe,Egypt,REF,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2017,ZWE,ARG,Zimbabwe,Argentina,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,AUS,Zimbabwe,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
2017,ZWE,AUS,Zimbabwe,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986
2017,ZWE,AUT,Zimbabwe,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,ZWE,AUT,Zimbabwe,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2017,ZWE,BEL,Zimbabwe,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,ZWE,BEL,Zimbabwe,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,BWA,Zimbabwe,Botswana,ASY,,,,0,8,0,0,0,0,8,0,9,0,0,0,0,9,17
2017,ZWE,BWA,Zimbabwe,Botswana,OOC,,,,0,8,0,13,0,0,21,0,7,0,5,0,0,12,33
2017,ZWE,BWA,Zimbabwe,Botswana,REF,,,,42,51,39,161,8,0,301,53,60,29,227,7,0,376,677
2017,ZWE,BRA,Zimbabwe,Brazil,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2017,ZWE,BRA,Zimbabwe,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,ZWE,BGR,Zimbabwe,Bulgaria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,CAN,Zimbabwe,Canada,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
2017,ZWE,CAN,Zimbabwe,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146
2017,ZWE,CHN,Zimbabwe,China,ASY,,,,0,0,0,49,0,0,49,0,0,0,28,0,0,28,77
2017,ZWE,CHN,Zimbabwe,China,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,COD,Zimbabwe,Democratic Republic of the Congo,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,CRI,Zimbabwe,Costa Rica,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2017,ZWE,CYP,Zimbabwe,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,ZWE,CYP,Zimbabwe,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,DNK,Zimbabwe,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2017,ZWE,ECU,Zimbabwe,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,ZWE,FIN,Zimbabwe,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,FIN,Zimbabwe,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,FRA,Zimbabwe,France,REF,,,,0,0,0,0,0,18,18,0,0,0,0,0,26,26,44
2017,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
2017,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8236
2017,ZWE,DEU,Zimbabwe,Germany,ASY,,,,18,16,6,90,5,0,135,12,16,11,95,0,0,134,269
2017,ZWE,DEU,Zimbabwe,Germany,REF,,,,5,5,7,57,5,0,79,5,8,11,51,0,0,75,154
2017,ZWE,GRC,Zimbabwe,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2017,ZWE,GRC,Zimbabwe,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,ZWE,HRV,Zimbabwe,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,22,38,15,225,0,0,300,17,34,14,148,0,0,213,513
2017,ZWE,IRL,Zimbabwe,Ireland,REF,,,,5,9,5,111,0,0,130,5,5,7,100,5,0,122,252
2017,ZWE,ISR,Zimbabwe,Israel,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2017,ZWE,ITA,Zimbabwe,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2017,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,5,0,0,5,5,0,0,7,0,0,12,17
2017,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,KOR,Zimbabwe,Republic of Korea,ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,ZWE,LSO,Zimbabwe,Lesotho,REF,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2017,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2017,ZWE,MWI,Zimbabwe,Malawi,ASY,,,,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2017,ZWE,MLT,Zimbabwe,Malta,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,MLT,Zimbabwe,Malta,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,5,5,0,23,0,0,33,7,0,0,48,0,0,55,88
2017,ZWE,NAM,Zimbabwe,Namibia,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,NAM,Zimbabwe,Namibia,REF,,,,5,7,0,18,0,0,30,0,8,6,20,0,0,34,64
2017,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2017,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2017,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2017,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,PHL,Zimbabwe,Philippines,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,ROU,Zimbabwe,Romania,REF,,,,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8
